service_date,cluster,operator_ref,route_short_name,route_mkt,route_direction,route_alternative,exclusion_treatment,exclusion_name,status,selected_line_ref,csv_path,html_path,planned_rides,actual_rides,matched_rides,missing_actual_start,null_gtfs_ride_id_rate,error_type,error_message
2026-07-01,הנגב,15,687,10687,1,#,segment,חופש גדול,ok,11712,data/output/reliability/line_reliability_2026-07-01_op_15_line_11712.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_11712.html,2.0,2.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,687,10687,2,#,segment,חופש גדול,ok,21701,data/output/reliability/line_reliability_2026-07-01_op_15_line_21701.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_21701.html,4.0,4.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,688,10688,1,#,segment,חופש גדול,ok,8193,data/output/reliability/line_reliability_2026-07-01_op_15_line_8193.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8193.html,3.0,3.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,688,10688,1,1,segment,חופש גדול,ok,30766,data/output/reliability/line_reliability_2026-07-01_op_15_line_30766.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_30766.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,688,10688,2,#,segment,חופש גדול,ok,8195,data/output/reliability/line_reliability_2026-07-01_op_15_line_8195.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8195.html,2.0,2.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,688,10688,2,1,segment,חופש גדול,ok,30767,data/output/reliability/line_reliability_2026-07-01_op_15_line_30767.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_30767.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,689,10689,1,#,segment,חופש גדול,ok,19318,data/output/reliability/line_reliability_2026-07-01_op_15_line_19318.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_19318.html,3.0,3.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,689,10689,2,#,segment,חופש גדול,ok,19319,data/output/reliability/line_reliability_2026-07-01_op_15_line_19319.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_19319.html,3.0,3.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,70,24070,1,#,segment,חופש גדול,ok,8222,data/output/reliability/line_reliability_2026-07-01_op_15_line_8222.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8222.html,32.0,32.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,70,24070,2,#,segment,חופש גדול,ok,8223,data/output/reliability/line_reliability_2026-07-01_op_15_line_8223.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8223.html,33.0,33.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,74,31074,1,#,segment,חופש גדול,ok,12447,data/output/reliability/line_reliability_2026-07-01_op_15_line_12447.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_12447.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,74,31074,2,#,segment,חופש גדול,ok,12448,data/output/reliability/line_reliability_2026-07-01_op_15_line_12448.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_12448.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,80,39080,1,#,segment,חופש גדול,ok,8104,data/output/reliability/line_reliability_2026-07-01_op_15_line_8104.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8104.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,80,39080,1,2,segment,חופש גדול,ok,8106,data/output/reliability/line_reliability_2026-07-01_op_15_line_8106.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8106.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,80,39080,1,3,segment,חופש גדול,ok,8107,data/output/reliability/line_reliability_2026-07-01_op_15_line_8107.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8107.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,80,39080,1,4,segment,חופש גדול,ok,28600,data/output/reliability/line_reliability_2026-07-01_op_15_line_28600.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_28600.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,80,39080,1,5,segment,חופש גדול,ok,28601,data/output/reliability/line_reliability_2026-07-01_op_15_line_28601.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_28601.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,80,39080,2,#,segment,חופש גדול,ok,8109,data/output/reliability/line_reliability_2026-07-01_op_15_line_8109.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8109.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,80,39080,2,1,segment,חופש גדול,ok,8110,data/output/reliability/line_reliability_2026-07-01_op_15_line_8110.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8110.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,80,39080,2,2,segment,חופש גדול,ok,8111,data/output/reliability/line_reliability_2026-07-01_op_15_line_8111.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8111.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,80,39080,2,3,segment,חופש גדול,ok,8112,data/output/reliability/line_reliability_2026-07-01_op_15_line_8112.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8112.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,80,39080,2,4,segment,חופש גדול,ok,8113,data/output/reliability/line_reliability_2026-07-01_op_15_line_8113.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8113.html,2.0,2.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,80,39080,2,5,segment,חופש גדול,ok,8114,data/output/reliability/line_reliability_2026-07-01_op_15_line_8114.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8114.html,2.0,2.0,0.0,0.0,1.0,,
