trip_id,source_trip_id,service_day,catalog_number,sign,direction,alternative,line_id,origin_stop_id,destination_stop_id,day_offset,departure_min,arrival_min,duration_min,vehicle_type_ids,distance_km,existing_flag,custom_json,daily_passengers,weekly_passengers,avg_commuters_per_ride_weekly,low_demand_flag
1199,1199,unknown,14068,68,2,0,,33550,25867,0,1200,1265,65,,20.664,,,,,,True
1200,1200,unknown,15069,69,1,0,,20001,31738,0,1200,1255,55,urban,14.471,,,,,,True
1201,1201,unknown,15069,69,2,0,,38160,27997,0,1200,1252,52,urban,13.999,,,,,,True
1202,1202,unknown,31075,75,3,0,,31481,35475,0,1200,1260,60,urban,17.458,,,,,,True
1203,1203,unknown,23076,76,1,0,,33599,35335,0,1200,1263,63,urban,15.827,,,,,,True
1204,1204,unknown,23076,76,2,0,,35315,33598,0,1200,1260,60,urban,15.606,,,,,,True
1205,1205,unknown,33077,77,1,0,,31313,31424,0,1200,1259,59,urban,15.935,,,,,,True
1206,1206,unknown,33077,77,2,0,,35377,35335,0,1200,1253,53,urban,15.376,,,,,,True
1207,1207,unknown,17078,78,1,0,,33599,35335,0,1200,1268,68,urban,20.953,,,,,,True
1208,1208,unknown,17078,78,2,0,,35315,33598,0,1200,1257,57,urban,20.373,,,,,,True
1209,1209,unknown,37085,85,1,0,,32298,32771,0,1200,1250,50,,23.868,,,,,,True
1210,1210,unknown,37085,85,2,0,,32771,31314,0,1200,1270,70,,23.699,,,,,,True
1211,1211,unknown,16115,115,1,0,,33550,25867,0,1200,1290,90,,17.741,,,,,,True
1212,1212,unknown,16115,115,2,0,,20277,33551,0,1200,1287,87,,17.818,,,,,,True
1213,1213,unknown,10138,138,1,0,,31344,39943,0,1200,1265,65,urban,23.767,,,,,,True
1214,1214,unknown,10138,138,2,0,,31685,31574,0,1200,1277,77,urban,25.049,,,,,,True
1215,1215,unknown,13139,139,1,0,,38160,39943,0,1200,1285,85,urban,26.142,,,,,,True
1216,1216,unknown,13139,139,2,0,,31685,31738,0,1200,1315,115,urban,26.47,,,,,,True
1217,1217,unknown,11168,168,1,0,,22935,33551,0,1200,1265,65,urban,16.738,,,,,,True
1218,1218,unknown,11168,168,2,0,,33550,25354,0,1200,1274,74,urban,15.975,,,,,,True
1219,1219,unknown,15173,173,2,0,,38160,39590,0,1200,1258,58,,28.673,,,,,,True
1220,1220,unknown,11179,179,1,0,,35629,33598,0,1200,1270,70,,23.581,,,,,,True
1221,1221,unknown,11179,179,2,0,,33599,38586,0,1200,1265,65,,23.289,,,,,,True
1222,1222,unknown,12180,180,2,0,,20163,39590,0,1200,1256,56,,23.197,,,,,,True
1223,1223,unknown,19205,205,1,0,,31574,26807,0,1200,1276,76,,21.244,,,,,,True
1224,1224,unknown,19205,205,2,0,,26806,31574,0,1200,1275,75,,20.788,,,,,,True
1225,1225,unknown,10236,236,1,0,,25358,35335,0,1200,1259,59,urban,16.679,,,,,,True
1226,1226,unknown,10236,236,2,0,,31313,26956,0,1200,1262,62,urban,16.302,,,,,,True
1227,1227,unknown,14256,256,1,0,,35475,25937,0,1200,1248,48,urban,16.116,,,,,,True
1228,1228,unknown,14256,256,2,0,,20001,36639,0,1200,1257,57,urban,16.346,,,,,,True
1229,1229,unknown,10277,277,1,0,,35628,2000,0,1200,1305,105,,60.063,,,,,,True
1230,1230,unknown,10277,277,2,0,,2007,30883,0,1200,1300,100,,60.455,,,,,,True
1231,1231,unknown,19279,279,1,0,,35629,36583,0,1200,1275,75,,23.87,,,,,,True
1232,1232,unknown,19279,279,2,0,,36583,38586,0,1200,1258,58,,23.212,,,,,,True
1233,1233,unknown,11280,280,1,0,,35552,20164,0,1200,1273,73,,23.308,,,,,,True
1234,1234,unknown,11280,280,2,0,,20163,39590,0,1200,1263,63,,24.949,,,,,,True
1235,1235,unknown,12281,281,1,0,,35628,60817,0,1200,1270,70,,36.492,,,,,,True
1236,1236,unknown,12281,281,2,0,,61417,30883,0,1200,1275,75,,40.244,,,,,,True
1237,1237,unknown,16285,285,2,0,,12945,30883,0,1200,1295,95,,68.355,,,,,,True
1238,1238,unknown,11377,377,1,0,,35628,237,0,1200,1305,105,,60.821,,,,,,True
1239,1239,unknown,14444,444,1,0,,37015,35275,0,1200,1280,80,,39.549,,,,,,True
1240,1240,unknown,70001,1,1,0,,31313,33551,0,1260,1317,57,urban,15.21,,,,,,True
1241,1241,unknown,70001,1,2,0,,33550,35315,0,1260,1317,57,urban,14.884,,,,,,True
1242,1242,unknown,24004,4,1,0,,35629,30883,0,1260,1275,15,,5.001,,,,,,True
1243,1243,unknown,24004,4,2,0,,35628,38586,0,1260,1275,15,,5.075,,,,,,True
1244,1244,unknown,69005,5,1,0,,35629,30883,0,1260,1299,39,,8.079,,,,,,True
1245,1245,unknown,69005,5,2,0,,35628,38586,0,1260,1298,38,,8.724,,,,,,True
1246,1246,unknown,47006,6,1,0,,35629,33559,0,1260,1288,28,,7.56,,,,,,True
1247,1247,unknown,47006,6,2,0,,33559,38586,0,1260,1289,29,,8.583,,,,,,True
1248,1248,unknown,22007,7,1,0,,26806,31491,0,1260,1358,98,,16.573,,,,,,True
1249,1249,unknown,22007,7,2,0,,37538,26807,0,1260,1357,97,,18.29,,,,,,True
1250,1250,unknown,37008,8,1,0,,31345,32742,0,1260,1325,65,urban,19.271,,,,,,True
1251,1251,unknown,37008,8,2,0,,31377,34063,0,1260,1316,56,urban,18.924,,,,,,True
1252,1252,unknown,34015,15,1,0,,35315,31470,0,1260,1316,56,minibus,16.789,,,,,,True
1253,1253,unknown,34015,15,2,0,,31470,35335,0,1260,1318,58,minibus,16.538,,,,,,True
1254,1254,unknown,23018,18,1,0,,26945,35335,0,1260,1333,73,urban,17.749,,,,,,True
1255,1255,unknown,23018,18,2,0,,35315,26945,0,1260,1321,61,urban,17.291,,,,,,True
1256,1256,unknown,40028,28,1,0,,20789,33551,0,1260,1335,75,urban,16.201,,,,,,True
1257,1257,unknown,40028,28,2,0,,33550,20788,0,1260,1336,76,urban,17.273,,,,,,True
1258,1258,unknown,20036,36,1,0,,20277,35315,0,1260,1329,69,,17.54,,,,,,True
1259,1259,unknown,20036,36,2,0,,31313,25867,0,1260,1348,88,,17.287,,,,,,True
1260,1260,unknown,21037,37,1,0,,20001,31574,0,1260,1313,53,urban,18.78,,,,,,True
1261,1261,unknown,21037,37,2,0,,31581,27997,0,1260,1308,48,urban,19.037,,,,,,True
1262,1262,unknown,28055,55,1,0,,20277,33551,0,1260,1337,77,,19.716,,,,,,True
1263,1263,unknown,28055,55,2,0,,33550,25867,0,1260,1337,77,,19.063,,,,,,True
1264,1264,unknown,23056,56,1,0,,20277,31574,0,1260,1343,83,,22.068,,,,,,True
1265,1265,unknown,23056,56,2,0,,31052,25867,0,1260,1339,79,,21.135,,,,,,True
1266,1266,unknown,21059,59,1,0,,20001,35341,0,1260,1314,54,urban,18.289,,,,,,True
1267,1267,unknown,21059,59,2,0,,31313,27997,0,1260,1315,55,urban,18.79,,,,,,True
1268,1268,unknown,14068,68,1,0,,20277,33551,0,1260,1335,75,,20.409,,,,,,True
1269,1269,unknown,14068,68,2,0,,33550,25867,0,1260,1320,60,,20.664,,,,,,True
1270,1270,unknown,15069,69,1,0,,20001,31738,0,1260,1315,55,urban,14.471,,,,,,True
1271,1271,unknown,15069,69,2,0,,38160,27997,0,1260,1305,45,urban,13.999,,,,,,True
1272,1272,unknown,31075,75,3,0,,31481,35475,0,1260,1320,60,urban,17.458,,,,,,True
1273,1273,unknown,23076,76,1,0,,33599,35335,0,1260,1314,54,urban,15.827,,,,,,True
1274,1274,unknown,23076,76,2,0,,35315,33598,0,1260,1329,69,urban,15.606,,,,,,True
1275,1275,unknown,33077,77,1,0,,31313,31424,0,1260,1319,59,urban,15.935,,,,,,True
1276,1276,unknown,33077,77,2,0,,35377,35335,0,1260,1305,45,urban,15.376,,,,,,True
1277,1277,unknown,17078,78,1,0,,33599,35335,0,1260,1318,58,urban,20.953,,,,,,True
1278,1278,unknown,17078,78,2,0,,35315,33598,0,1260,1331,71,urban,20.373,,,,,,True
1279,1279,unknown,37085,85,1,0,,32298,32771,0,1260,1321,61,,23.868,,,,,,True
1280,1280,unknown,37085,85,2,0,,32771,31314,0,1260,1330,70,,23.699,,,,,,True
1281,1281,unknown,16115,115,1,0,,33550,25867,0,1260,1350,90,,17.741,,,,,,True
1282,1282,unknown,16115,115,2,0,,20277,33551,0,1260,1347,87,,17.818,,,,,,True
1283,1283,unknown,10138,138,1,0,,31344,39943,0,1260,1334,74,urban,23.767,,,,,,True
1284,1284,unknown,10138,138,2,0,,31685,31574,0,1260,1337,77,urban,25.049,,,,,,True
1285,1285,unknown,13139,139,1,0,,38160,39943,0,1260,1345,85,urban,26.142,,,,,,True
1286,1286,unknown,11168,168,1,0,,22935,33551,0,1260,1317,57,urban,16.738,,,,,,True
1287,1287,unknown,11168,168,2,0,,33550,25354,0,1260,1322,62,urban,15.975,,,,,,True
1288,1288,unknown,15173,173,1,0,,33567,31738,0,1260,1317,57,,29.337,,,,,,True
1289,1289,unknown,11179,179,1,0,,35629,33598,0,1260,1330,70,,23.581,,,,,,True
1290,1290,unknown,11179,179,2,0,,33599,38586,0,1260,1315,55,,23.289,,,,,,True
1291,1291,unknown,12180,180,2,0,,20163,39590,0,1260,1313,53,,23.197,,,,,,True
1292,1292,unknown,19205,205,1,0,,31574,26807,0,1260,1336,76,,21.244,,,,,,True
1293,1293,unknown,19205,205,2,0,,26806,31574,0,1260,1333,73,,20.788,,,,,,True
1294,1294,unknown,10236,236,1,0,,25358,35335,0,1260,1318,58,urban,16.679,,,,,,True
1295,1295,unknown,10236,236,2,0,,31313,26956,0,1260,1323,63,urban,16.302,,,,,,True
1296,1296,unknown,14256,256,1,0,,35475,25937,0,1260,1312,52,urban,16.116,,,,,,True
1297,1297,unknown,14256,256,2,0,,20001,36639,0,1260,1315,55,urban,16.346,,,,,,True
1298,1298,unknown,10277,277,1,0,,35628,2000,0,1260,1365,105,,60.063,,,,,,True
1299,1299,unknown,10277,277,2,0,,2007,30883,0,1260,1360,100,,60.455,,,,,,True
1300,1300,unknown,19279,279,1,0,,35629,36583,0,1260,1335,75,,23.87,,,,,,True
1301,1301,unknown,19279,279,2,0,,36583,38586,0,1260,1315,55,,23.212,,,,,,True
1302,1302,unknown,11280,280,2,0,,20163,39590,0,1260,1324,64,,24.949,,,,,,True
1303,1303,unknown,12281,281,1,0,,35628,60817,0,1260,1330,70,,36.492,,,,,,True
1304,1304,unknown,12281,281,2,0,,61417,30883,0,1260,1335,75,,40.244,,,,,,True
1305,1305,unknown,14444,444,2,0,,37528,37015,0,1260,1354,94,,40.627,,,,,,True
1306,1306,unknown,70001,1,1,0,,31313,33551,0,1320,1377,57,urban,15.21,,,,,,True
1307,1307,unknown,70001,1,2,0,,33550,35315,0,1320,1377,57,urban,14.884,,,,,,True
1308,1308,unknown,24004,4,1,0,,35629,30883,0,1320,1335,15,,5.001,,,,,,True
1309,1309,unknown,24004,4,2,0,,35628,38586,0,1320,1335,15,,5.075,,,,,,True
1310,1310,unknown,69005,5,1,0,,35629,30883,0,1320,1359,39,,8.079,,,,,,True
1311,1311,unknown,69005,5,2,0,,35628,38586,0,1320,1350,30,,8.724,,,,,,True
1312,1312,unknown,47006,6,1,0,,35629,33559,0,1320,1346,26,,7.56,,,,,,True
1313,1313,unknown,47006,6,2,0,,33559,38586,0,1320,1349,29,,8.583,,,,,,True
1314,1314,unknown,22007,7,1,0,,26806,31491,0,1320,1418,98,,16.573,,,,,,True
1315,1315,unknown,22007,7,2,0,,37538,26807,0,1320,1417,97,,18.29,,,,,,True
1316,1316,unknown,37008,8,1,0,,31345,32742,0,1320,1385,65,urban,19.271,,,,,,True
1317,1317,unknown,37008,8,2,0,,31377,34063,0,1320,1375,55,urban,18.924,,,,,,True
1318,1318,unknown,34015,15,1,0,,35315,31470,0,1320,1378,58,minibus,16.789,,,,,,True
1319,1319,unknown,34015,15,2,0,,31470,35335,0,1320,1378,58,minibus,16.538,,,,,,True
1320,1320,unknown,23018,18,1,0,,26945,35335,0,1320,1393,73,urban,17.749,,,,,,True
1321,1321,unknown,23018,18,2,0,,35315,26945,0,1320,1393,73,urban,17.291,,,,,,True
1322,1322,unknown,40028,28,1,0,,20789,33551,0,1320,1379,59,urban,16.201,,,,,,True
1323,1323,unknown,40028,28,2,0,,33550,20788,0,1320,1396,76,urban,17.273,,,,,,True
1324,1324,unknown,20036,36,1,0,,20277,35315,0,1320,1389,69,,17.54,,,,,,True
1325,1325,unknown,20036,36,2,0,,31313,25867,0,1320,1408,88,,17.287,,,,,,True
1326,1326,unknown,21037,37,1,0,,20001,31574,0,1320,1368,48,urban,18.78,,,,,,True
1327,1327,unknown,21037,37,2,0,,31581,27997,0,1320,1370,50,urban,19.037,,,,,,True
1328,1328,unknown,28055,55,1,0,,20277,33551,0,1320,1392,72,,19.716,,,,,,True
1329,1329,unknown,28055,55,2,0,,33550,25867,0,1320,1392,72,,19.063,,,,,,True
1330,1330,unknown,23056,56,1,0,,20277,31574,0,1320,1403,83,,22.068,,,,,,True
1331,1331,unknown,23056,56,2,0,,31052,25867,0,1320,1399,79,,21.135,,,,,,True
1332,1332,unknown,21059,59,1,0,,20001,35341,0,1320,1372,52,urban,18.289,,,,,,True
1333,1333,unknown,21059,59,2,0,,31313,27997,0,1320,1373,53,urban,18.79,,,,,,True
1334,1334,unknown,14068,68,1,0,,20277,33551,0,1320,1395,75,,20.409,,,,,,True
1335,1335,unknown,14068,68,2,0,,33550,25867,0,1320,1377,57,,20.664,,,,,,True
1336,1336,unknown,15069,69,1,0,,20001,31738,0,1320,1375,55,urban,14.471,,,,,,True
1337,1337,unknown,15069,69,2,0,,38160,27997,0,1320,1370,50,urban,13.999,,,,,,True
1338,1338,unknown,31075,75,3,0,,31481,35475,0,1320,1365,45,urban,17.458,,,,,,True
1339,1339,unknown,23076,76,1,0,,33599,35335,0,1320,1371,51,urban,15.827,,,,,,True
1340,1340,unknown,23076,76,2,0,,35315,33598,0,1320,1370,50,urban,15.606,,,,,,True
1341,1341,unknown,33077,77,1,0,,31313,31424,0,1320,1369,49,urban,15.935,,,,,,True
1342,1342,unknown,33077,77,2,0,,35377,35335,0,1320,1373,53,urban,15.376,,,,,,True
1343,1343,unknown,17078,78,1,0,,33599,35335,0,1320,1388,68,urban,20.953,,,,,,True
1344,1344,unknown,17078,78,2,0,,35315,33598,0,1320,1391,71,urban,20.373,,,,,,True
1345,1345,unknown,37085,85,1,0,,32298,32771,0,1320,1367,47,,23.868,,,,,,True
1346,1346,unknown,16115,115,1,0,,33550,25867,0,1320,1410,90,,17.741,,,,,,True
1347,1347,unknown,16115,115,2,0,,20277,33551,0,1320,1407,87,,17.818,,,,,,True
1348,1348,unknown,13139,139,1,0,,38160,39943,0,1320,1386,66,urban,26.142,,,,,,True
1349,1349,unknown,13139,139,2,0,,31685,31738,0,1320,1435,115,urban,26.47,,,,,,True
1350,1350,unknown,11168,168,1,0,,22935,33551,0,1320,1372,52,urban,16.738,,,,,,True
1351,1351,unknown,11168,168,2,0,,33550,25354,0,1320,1396,76,urban,15.975,,,,,,True
1352,1352,unknown,15173,173,2,0,,38160,39590,0,1320,1378,58,,28.673,,,,,,True
1353,1353,unknown,11179,179,1,0,,35629,33598,0,1320,1390,70,,23.581,,,,,,True
1354,1354,unknown,11179,179,2,0,,33599,38586,0,1320,1375,55,,23.289,,,,,,True
1355,1355,unknown,12180,180,2,0,,20163,39590,0,1320,1374,54,,23.197,,,,,,True
1356,1356,unknown,19205,205,1,0,,31574,26807,0,1320,1396,76,,21.244,,,,,,True
1357,1357,unknown,19205,205,2,0,,26806,31574,0,1320,1393,73,,20.788,,,,,,True
1358,1358,unknown,10236,236,1,0,,25358,35335,0,1320,1375,55,urban,16.679,,,,,,True
1359,1359,unknown,10236,236,2,0,,31313,26956,0,1320,1378,58,urban,16.302,,,,,,True
1360,1360,unknown,14256,256,1,0,,35475,25937,0,1320,1373,53,urban,16.116,,,,,,True
1361,1361,unknown,14256,256,2,0,,20001,36639,0,1320,1368,48,urban,16.346,,,,,,True
1362,1362,unknown,10277,277,1,0,,35628,2000,0,1320,1425,105,,60.063,,,,,,True
1363,1363,unknown,10277,277,2,0,,2007,30883,0,1320,1420,100,,60.455,,,,,,True
1364,1364,unknown,19279,279,1,0,,35629,36583,0,1320,1395,75,,23.87,,,,,,True
1365,1365,unknown,19279,279,2,0,,36583,38586,0,1320,1373,53,,23.212,,,,,,True
1366,1366,unknown,11280,280,2,0,,20163,39590,0,1320,1380,60,,24.949,,,,,,True
1367,1367,unknown,12281,281,1,0,,35628,60817,0,1320,1390,70,,36.492,,,,,,True
1368,1368,unknown,12281,281,2,0,,61417,30883,0,1320,1395,75,,40.244,,,,,,True
1369,1369,unknown,11377,377,2,0,,180,30883,0,1320,1420,100,,61.487,,,,,,True
1370,1370,unknown,70001,1,1,0,,31313,33551,0,1380,1437,57,urban,15.21,,,,,,True
1371,1371,unknown,70001,1,2,0,,33550,35315,0,1380,1437,57,urban,14.884,,,,,,True
1372,1372,unknown,24004,4,1,0,,35629,30883,0,1380,1395,15,,5.001,,,,,,True
1373,1373,unknown,24004,4,2,0,,35628,38586,0,1380,1395,15,,5.075,,,,,,True
1374,1374,unknown,69005,5,1,0,,35629,30883,0,1380,1419,39,,8.079,,,,,,True
1375,1375,unknown,69005,5,2,0,,35628,38586,0,1380,1410,30,,8.724,,,,,,True
1376,1376,unknown,47006,6,1,0,,35629,33559,0,1380,1406,26,,7.56,,,,,,True
1377,1377,unknown,47006,6,2,0,,33559,38586,0,1380,1409,29,,8.583,,,,,,True
1378,1378,unknown,22007,7,1,0,,26806,31491,0,1380,1478,98,,16.573,,,,,,True
1379,1379,unknown,22007,7,2,0,,37538,26807,0,1380,1477,97,,18.29,,,,,,True
1380,1380,unknown,37008,8,1,0,,31345,32742,0,1380,1445,65,urban,19.271,,,,,,True
1381,1381,unknown,37008,8,2,0,,31377,34063,0,1380,1446,66,urban,18.924,,,,,,True
1382,1382,unknown,23018,18,1,0,,26945,35335,0,1380,1453,73,urban,17.749,,,,,,True
1383,1383,unknown,23018,18,2,0,,35315,26945,0,1380,1434,54,urban,17.291,,,,,,True
1384,1384,unknown,40028,28,1,0,,20789,33551,0,1380,1455,75,urban,16.201,,,,,,True
1385,1385,unknown,40028,28,2,0,,33550,20788,0,1380,1456,76,urban,17.273,,,,,,True
1386,1386,unknown,20036,36,1,0,,20277,35315,0,1380,1449,69,,17.54,,,,,,True
1387,1387,unknown,20036,36,2,0,,31313,25867,0,1380,1468,88,,17.287,,,,,,True
1388,1388,unknown,21037,37,1,0,,20001,31574,0,1380,1427,47,urban,18.78,,,,,,True
1389,1389,unknown,21037,37,2,0,,31581,27997,0,1380,1427,47,urban,19.037,,,,,,True
1390,1390,unknown,28055,55,1,0,,20277,33551,0,1380,1452,72,,19.716,,,,,,True
1391,1391,unknown,28055,55,2,0,,33550,25867,0,1380,1442,62,,19.063,,,,,,True
1392,1392,unknown,23056,56,1,0,,20277,31574,0,1380,1463,83,,22.068,,,,,,True
1393,1393,unknown,23056,56,2,0,,31052,25867,0,1380,1459,79,,21.135,,,,,,True
1394,1394,unknown,21059,59,1,0,,20001,35341,0,1380,1433,53,urban,18.289,,,,,,True
1395,1395,unknown,14068,68,1,0,,20277,33551,0,1380,1455,75,,20.409,,,,,,True
1396,1396,unknown,14068,68,2,0,,33550,25867,0,1380,1433,53,,20.664,,,,,,True
1397,1397,unknown,15069,69,1,0,,20001,31738,0,1380,1435,55,urban,14.471,,,,,,True
1398,1398,unknown,15069,69,2,0,,38160,27997,0,1380,1422,42,urban,13.999,,,,,,True
1399,1399,unknown,23076,76,1,0,,33599,35335,0,1380,1430,50,urban,15.827,,,,,,True
1400,1400,unknown,23076,76,2,0,,35315,33598,0,1380,1432,52,urban,15.606,,,,,,True
1401,1401,unknown,33077,77,1,0,,31313,31424,0,1380,1429,49,urban,15.935,,,,,,True
1402,1402,unknown,33077,77,2,0,,35377,35335,0,1380,1433,53,urban,15.376,,,,,,True
1403,1403,unknown,17078,78,1,0,,33599,35335,0,1380,1430,50,urban,20.953,,,,,,True
1404,1404,unknown,17078,78,2,0,,35315,33598,0,1380,1451,71,urban,20.373,,,,,,True
1405,1405,unknown,16115,115,2,0,,20277,33551,0,1380,1467,87,,17.818,,,,,,True
1406,1406,unknown,11168,168,1,0,,22935,33551,0,1380,1445,65,urban,16.738,,,,,,True
1407,1407,unknown,11179,179,1,0,,35629,33598,0,1380,1450,70,,23.581,,,,,,True
1408,1408,unknown,11179,179,2,0,,33599,38586,0,1380,1445,65,,23.289,,,,,,True
1409,1409,unknown,19205,205,2,0,,26806,31574,0,1380,1444,64,,20.788,,,,,,True
1410,1410,unknown,10236,236,1,0,,25358,35335,0,1380,1431,51,urban,16.679,,,,,,True
1411,1411,unknown,10236,236,2,0,,31313,26956,0,1380,1438,58,urban,16.302,,,,,,True
1412,1412,unknown,14256,256,1,0,,35475,25937,0,1380,1428,48,urban,16.116,,,,,,True
1413,1413,unknown,14256,256,2,0,,20001,36639,0,1380,1435,55,urban,16.346,,,,,,True
1414,1414,unknown,10277,277,1,0,,35628,2000,0,1380,1485,105,,60.063,,,,,,True
1415,1415,unknown,10277,277,2,0,,2007,30883,0,1380,1480,100,,60.455,,,,,,True
1416,1416,unknown,19279,279,1,0,,35629,36583,0,1380,1455,75,,23.87,,,,,,True
1417,1417,unknown,19279,279,2,0,,36583,38586,0,1380,1430,50,,23.212,,,,,,True
1418,1418,unknown,11280,280,2,0,,20163,39590,0,1380,1441,61,,24.949,,,,,,True
1419,1419,unknown,12281,281,1,0,,35628,60817,0,1380,1450,70,,36.492,,,,,,True
1420,1420,unknown,12281,281,2,0,,61417,30883,0,1380,1455,75,,40.244,,,,,,True
1421,1421,unknown,11377,377,2,0,,180,30883,0,1380,1500,120,,61.487,,,,,,True
